"gene","EC_C1_IGFBP7","EC_C10_COL1A2","EC_C11_RROX1","EC_C12_FCN3","EC_C13_MKI67","EC_C2_GJA5","EC_C3_HSPA1A","EC_C4_FLT1","EC_C5_ROBO2","EC_C6_ACKR1","EC_C7_IL6","EC_C8_IL32","EC_C9_CXCR4"
"KLHDC7A",0.04,0.09,0,0,0,0.06,0.07,0.08,0.03,0.03,0.03,0.05,0.06
"VWA5B1",0,0,0,0,0,0,0,0.05,0.08,0,0,0,0
"FAM43B",0.47,1.12,0,0.23,1.18,0.39,0.52,1.98,0.76,0.55,0.82,1.08,0.13
"CELA3A",0,0,0,0,0,0,0,0.03,0,0,0,0,0
"EPHA8",0,0,0,0,0,0,0,0,0.03,0,0,0,0
"GRHL3",0.02,0.09,0.1,0,0,0,0.02,0.03,0.03,0.03,0,0,0.06
"SLC30A2",0.03,0.19,0.41,0.23,0.47,0.1,0.1,0.08,0.16,0.03,0.1,0,0.06
"CATSPER4",0,0.09,0.2,0,0,0,0,0,0.08,0.03,0,0,0
"NR0B2",0.19,0.28,0,0.23,0,0.23,0.25,0.03,0,0.03,0.07,0.19,0.19
"CD164L2",0.05,0.28,0,0.23,0,0.02,0.17,0.05,0.05,0.03,0.33,0,0
"MATN1",0.12,0.56,0,0,0,0.29,0.35,0.33,0.81,0.06,0.03,0.09,0.44
"TSSK3",0.12,0.56,0.1,0,0.24,0.12,0.2,0.48,0.54,0.15,0.13,0.09,0.19
"GJB5",0.01,0,0,0,0,0.04,0.02,0,0,0.06,0.1,0,0
"GJB4",0,0,0,0,0,0,0,0,0.03,0,0,0,0
"GJB3",0.02,0,0.1,0,0,0.06,0.02,0.05,0.03,0,0.13,0,0.06
"TEKT2",0.06,0.28,0.1,0.23,0.47,0.08,0.1,0.13,0.3,0,0.03,0.23,0
"MIR3659HG",0.01,0,0,0,0,0.04,0,0,0.03,0.03,0.03,0.09,0
"EDN2",0.21,0.28,0.41,0,0.24,0.06,0.32,0,0.05,0.25,0.72,0.09,0.44
"GUCA2B",0.01,0,0,0,0,0.04,0,0,0.03,0.03,0.03,0,0.06
"CLDN19",0.01,0,0,0,0.24,0.08,0,0.03,0.16,0.06,0.13,0,0
"MPL",0.03,0.28,0.1,0,0,0.25,0.15,0.25,0.73,0.25,0.23,0.19,0.13
"SZT2-AS1",0,0,0.1,0,0,0.02,0.05,0,0.03,0,0,0,0
"HYI-AS1",0.03,0.19,0,0,0.24,0.08,0.05,0.1,0.05,0.03,0.1,0,0.06
"DMBX1",0,0,0,0,0,0,0.02,0,0,0,0,0,0
"KNCN",0,0,0,0,0,0,0.02,0,0.03,0,0,0,0
"TEX38",0.01,0.19,0.2,0,0.24,0.12,0,0.08,0.03,0,0,0.05,0
"CDCP2",0,0,0.31,0,0,0.02,0.02,0.03,0.11,0.06,0.03,0,0
"LEXM",0.01,0,0,0,0,0.02,0,0,0.03,0,0,0,0.06
"DHCR24-DT",0,0,0,0,0,0,0,0,0,0.03,0.03,0.05,0.06
"C1orf87",0.01,0,0,0,0,0.04,0,0.03,0.05,0,0,0,0
"NFIA-AS1",0,0,0,0,0,0,0,0,0,0,0,0.05,0
"DNASE2B",0.04,0,0.1,0,0,0.08,0.07,0,0.03,0,0,0,0.06
"GBP7",0.82,3,0.2,1.37,0.47,1.12,2.65,0.48,1.27,0.74,1.67,0.47,1.45
"GBP6",0.06,0,0.2,0,0,0,0.05,0.18,0.11,0.09,0.2,0,0.13
"DPYD-IT1",0.01,0,0.1,0,0,0.02,0,0.05,0,0.03,0,0.09,0.06
"GPR88",0.04,0.37,0,0,0,0.08,0.07,0.03,0.08,0.03,0,0.19,0
"AMY1A",0,0,0,0,0,0,0,0,0,0,0,0,0
"NBPF6",0,0,0,0,0,0,0,0,0,0,0,0,0
"SPATA42",0.01,0.09,0.2,0,0,0,0,0,0.03,0.03,0,0,0
"VTCN1",0.12,0.09,0,0,0.24,0.02,0.07,0,0.03,0.12,0.33,0,0.06
"HMGCS2",0.8,1.78,0.1,1.37,0.71,0.81,0.37,0,0.08,0.4,0.39,0.7,0.82
"NOTCH2NLB",0,0,0,0,0,0,0,0,0,0,0,0,0
"HIST2H3D",0.06,0,0,0,1.18,0.23,0.1,0.05,0.05,0.28,0.29,0.05,0.06
"CA14",0.04,0.19,0,0,0,0.02,0.02,0,0.05,0.03,0.03,0,0
"HRNR",0.09,0.09,0.41,0,0.24,0.02,0,0.05,0,0.09,0.07,0.09,0
"FLG2",0.01,0,0,0,0,0,0.02,0.03,0.03,0,0,0.05,0
"SPRR2F",0.05,0.09,0,0,0,0,0.05,0,0,0.09,0.1,0,0.13
"S100A5",0,0.09,0.2,0,0,0.02,0,0.05,0.05,0.03,0,0.05,0.06
"EFNA3",1.08,3.09,1.02,0.91,2.12,2.67,0.87,1.5,1.3,1.23,1.08,2.3,0.82
"BCAN",0.03,0.19,0.1,0,0,0.04,0.02,0.03,0.11,0.06,0.03,0.14,0.06
"LRRC71",0.07,0.28,0.1,0,0,0.04,0.07,0.13,0.14,0.03,0.03,0.09,0.06
"CASQ1",0,0,0,0,0,0.1,0,0,0.03,0,0.03,0,0.06
"ITLN1",0.06,0.09,0,0.23,0,0.39,0,0,0.03,0.06,0,0.05,0.13
"APOA2",6.23,9.55,0.72,10.48,9.65,7.74,2.85,0.63,0.27,1.82,1.31,4.31,7.33
"CCDC190",0.01,0.28,0,0,0,0.02,0,0.03,0.05,0.03,0,0.05,0
"RXRG",0.09,1.03,0.2,0.91,0,0.23,1.2,0.3,0.03,0.37,0.23,0,1.07
"LRRC52-AS1",0,0,0,0,0,0.02,0,0.03,0.05,0,0,0.05,0
"MAEL",0.01,0.28,0,0.23,0,0,0.12,0,0.03,0,0.03,0.05,0
"GPR52",0.03,0.09,0,0,0.24,0.12,0,0.28,0.22,0.09,0.03,0.09,0.25
"TEX35",0.01,0.09,0,0,0,0,0.02,0.1,0.54,0.03,0.03,0,0.06
"NPHS2",0.01,0,0,0.23,0,0,0.02,0,0,0,0.03,0,0
"FAM163A",0.04,0.19,0,0,0.24,0.21,0.1,0.76,0.35,0.03,0.03,0.33,0.13
"CFHR5",0.11,0.37,0,0,0.47,0.19,0.02,0,0,0,0,0.05,0.06
"TNNI1",0.03,0.09,0,0,0,0.06,0.02,0.05,0.24,0.06,0.07,0,0.06
"ZBED6",3.7,11.14,3.98,1.59,5.18,4.57,4.65,3.45,3.52,5.66,5.49,4.73,3.73
"ERLNC1",0.01,0,0,0,0,0.02,0,0,0.11,0,0.07,0,0
"REN",0.29,1.22,0.1,0.46,0.71,0.48,0.35,0.1,0.32,0.15,0.26,0.23,0.13
"KISS1",0.1,0.37,2.45,0.23,0.24,0.91,0.02,0.05,0.03,0.06,0.03,0.05,0
"LPGAT1-AS1",0.01,0,0,0,0,0,0,0.05,0.05,0,0.03,0,0.06
"RNU6ATAC35P",0.02,0.56,0,0,0,0.06,0.02,0.2,0,0,0,0.09,0
"TRIM67",0,0,0,0,0,0.04,0,0.05,0.11,0,0,0.05,0.06
"ALKAL2",0.11,0.66,0.61,0,0.71,0.08,0.47,0.08,0.41,0.09,0.29,0.14,0.63
"ALLC",0,0.09,0,0,0,0,0,0.03,0.08,0,0.03,0,0.06
"C2orf50",0.01,0.19,0,0.23,0,0.04,0.1,0.13,0.11,0.03,0.07,0.05,0
"TDRD15",0,0,0,0,0,0.02,0,0.03,0.03,0,0,0,0.19
"OTOF",0.05,0.09,0,0,0,0.17,0,0,0.05,0,0.16,0.14,0.19
"FAM166C",0,0,0,0,0,0,0,0.03,0,0,0,0,0
"TCF23",0.01,0.19,0,0,0,0.02,0,0,0.05,0.03,0.03,0,0
"GCKR",0.16,0.09,0,0,0.24,0.41,0.07,0.25,0.35,0.25,0.42,0.14,0.06
"SULT6B1",0,0,0,0,0,0.14,0,0.05,0.38,0,0.03,0.09,0
"C1GALT1C1L",0.04,0.94,0,0,0.24,0.02,0.02,0.03,0.08,0.15,0.1,0,0.13
"OTX1",0.02,0,0,0,0,0.02,0.05,0,0.05,0.09,0.03,0.05,0.06
"MEIS1-AS3",0.02,0,0,0,0,0.02,0,0,0.03,0,0,0,0.06
"EMX1",0.05,0.19,0,0,0,0,0.02,0,0,0,0.03,0.05,0
"EGR4",0.11,0.94,0.1,0.68,0.24,0.29,0.35,0.1,0.3,0.18,0.75,0.14,0.7
"SH2D6",0.07,0.28,0,0,0,0.04,0.05,0.03,0.03,0.06,0.03,0,0.13
"IGKJ5",0,0,0,0,0,0,0,0,0,0,0,0,0
"IGKV3-7",0.01,0,0,0,0,0.02,0.02,0,0,0,0,0,0.19
"IGKV1-12",0.1,0.09,0.2,0,0.24,0.1,0.15,0.08,0.11,0.06,0.1,0.19,0.25
"IGKV1-16",0.25,0.09,0,0,1.18,0.43,0.22,0.18,0.24,0.31,0.26,0.14,1.39
"IGKV1-17",0.48,0.75,0.2,0.23,1.18,0.6,0.52,0.2,0.43,0.83,1.37,0.7,1.96
"IGKV2-26",0,0.09,0,0,0,0,0,0,0,0,0,0,0
"IGKV2-28",0.01,0,0,0,0.24,0,0,0,0.05,0,0,0.05,0
"IGKV2-30",0.34,0.19,0.31,0.23,1.65,0.41,0.42,0.38,0.46,0.83,0.72,1.08,1.77
"IGKV1-33",0,0,0,0,0,0,0,0,0,0.03,0,0.05,0.06
"IGKV1D-13",0.03,0,0,0,0.71,0.02,0.1,0,0,0.03,0.1,0.28,0.13
"IGKV1D-12",0.02,0,0,0,1.18,0.02,0.05,0,0,0.06,0,0.05,0.06
"IGKV3D-11",0.07,0,0,0,0.71,0.04,0.12,0.03,0.19,0.06,0.1,0.23,0.88
"FER1L5",0.01,0.37,0,0,0,0.14,0.1,0.08,0.41,0,0.1,0.05,0.13
"RGPD3",0.02,0.19,0.2,0,0,0.14,0.07,0.18,0.49,0.12,0.13,0.14,0.19
"GACAT1",0,0,0,0,0,0,0,0,0.03,0,0,0,0
"RGPD4-AS1",0.01,0,0,0,0,0.04,0,0.05,0.03,0,0,0,0
"LIMS3",0.02,0.09,0.61,0,0,0.08,0,0.03,0,0.03,0.1,0.05,0
"IL1F10",0,0.09,0,0,0,0,0,0,0,0,0,0,0
"PGM5P4-AS1",0,1.59,0,0,0.24,0,0.05,0.05,0.14,0.03,0,0,0
"DPP10-AS3",0,0,0,0,0,0,0,0,0.05,0,0,0,0
"TUBA3E",0.03,0,0,0,0,0.02,0,0,0,0,0,0,0
"CFC1",0.01,0,0,0,0,0,0,0,0,0,0.03,0,0
"NCKAP5-IT1",0,0,0,0,0,0,0,0,0,0,0,0,0
"NXPH2",0,0,0,0,0,0,0,0,0.11,0,0,0,0
"MYO3B-AS1",0,0,0,0,0,0.02,0,0,0,0,0,0.05,0
"SP5",0.07,0.09,0.2,0,0.24,0.12,0.07,0,0.03,0.06,0,0.19,0
"HOXD1",2.99,8.52,2.25,2.28,4.71,9.93,5.17,4.29,7.91,6.95,14.78,5.29,2.09
"FAM237A",0,0,0,0,0,0.02,0,0,0.05,0,0,0,0
"DYTN",0,0,0,0,0,0.04,0,0.03,0.05,0.03,0.03,0,0.06
"SPATA3-AS1",0,0,0,0,0,0,0,0,0.03,0,0,0,0
"ERFE",0.05,0.09,0,0.23,0.71,0.17,0.02,0.33,0.22,0,0,0.37,0
"GAL3ST2",0,0,0,0,0,0.04,0,0.03,0.35,0.03,0,0,0.13
"CHL1-AS2",0,0,0,0,0,0,0,0,0,0,0,0,0
"CHL1-AS1",0,0.09,0,0,0,0,0,0,0,0,0.03,0,0
"SRGAP3-AS2",0,0,0,0,0,0,0,0,0,0,0,0,0
"CIDEC",0.03,0,0,0,0,0.02,0,0.03,0.05,0.06,0.03,0,0.06
"ZNF385D-AS2",0,0,0,0,0,0,0,0,0.03,0,0,0,0.38
"RBMS3-AS1",0.02,0.19,0.1,0,0,0.14,0.02,0.3,0.54,0.03,0.07,0.05,0
"SLC22A13",0,0.19,0,0,0,0.06,0.05,0.13,0.3,0.06,0.13,0.09,0
"CCR8",0.03,0,0,0,0.47,0.02,0,0,0.03,0,0,0,0.51
"MOBP",0.1,0.28,0.2,0,0.47,0.6,0.1,0.08,0.49,0.58,0.36,0.14,0.25
"CCK",0.11,0.94,0,0,0,0.02,0.05,0,0.05,0.25,0.13,0.05,0.13
"ACKR2",0.07,0.47,22.98,0,0.24,0.1,0.15,0.2,0.41,0.12,0.2,0.33,0.38
"CYP8B1",0.21,0.19,0.1,1.14,0,0.1,0.02,0.03,0.05,0.18,0.07,0.09,0.32
"SLC6A20",0.01,0.28,0,0,0,0.1,0.05,0.05,0.22,0.09,0.03,0.09,0.13
"CDHR4",0.02,0.28,0,0,0,0.12,0.1,0,0.03,0,0.13,0.05,0.06
"SLC38A3",0.22,0.66,0,0.68,0.24,0.17,0.12,0.25,0.46,0.03,0.2,0.23,0.19
"SYNPR-AS1",0,0,0,0,0,0.02,0,0,0.03,0,0,0,0
"PRICKLE2-AS2",0,0,0,0,0,0.02,0,0,0.03,0,0,0,0
"GABRR3",0,0,0,0,0,0,0,0,0,0,0,0,0
"GPR15",0.01,0.09,0,0,0,0,0,0.03,0,0,0,0.05,0.38
"MORC1-AS1",0,0,0,0,0,0,0,0.03,0,0,0,0,0
"TMPRSS7",0.01,0.09,0,0,0,0,0,0.03,0,0,0.07,0,0
"CD200R1L-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0.06
"FBXO40",0.01,0,0,0,0,0.04,0.02,0.03,0.11,0.03,0,0,0.06
"MYLK-AS2",0.01,0,0,0,0,0,0,0.05,0.03,0.03,0,0,0
"GP9",0.26,0.47,0,0.46,0,0.02,0.07,0.56,0.14,0,0.03,0.33,0.13
"BFSP2-AS1",0.01,0,0,0,0,0.06,0,0,0.08,0,0,0,0.51
"A4GNT",0,0,0,0,0,0.02,0,0,0.03,0,0,0.09,0
"CLRN1",0,0.09,0,0,0,0,0,0,0,0,0.03,0,0
"ACTRT3",0.19,1.31,0.31,0.23,0.71,0.43,0.6,0.46,0.65,0.4,0.78,0.14,0.13
"SAMD7",0,0,0,0,0,0,0,0,0.03,0,0,0,0
"NAALADL2-AS3",0,0,0,0,0,0,0,0,0,0.03,0,0,0
"NAALADL2-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0
"CCDC39-AS1",0,0,0,0,0,0,0,0,0.05,0,0,0,0
"ABCC5-AS1",0,0.09,0,0,0,0.04,0.02,0.05,0.16,0.06,0,0.05,0
"KNG1",1.55,3.46,0.1,5.01,1.88,1.72,1.3,0.08,0.05,0.31,0.62,1.17,1.39
"NCBP2-AS1",0,0.19,0,0,0,0.04,0,0.05,0.43,0.06,0.2,0.28,0.06
"ZNF732",0.11,0.09,0.31,0.23,2.59,0.17,0.1,0.36,0.89,0.34,0.2,0.33,0
"GABRG1",0.01,0.28,0,0.68,0,0,0,0,0.11,0,0,0,0
"TECRL",0,0,0,0,0,0,0,0,0.03,0,0,0,0
"UGT2B7",0.74,3.09,0,0.68,0.47,0.74,1.3,0.41,0.19,0.4,0.59,0.89,0.44
"MUC7",0.01,0.09,0,0,0,0.02,0,0,0.05,0.06,0,0,0
"AMBN",0,0,0,0,0.24,0.04,0,0,0,0,0,0,0
"ALB",5.81,11.05,0.41,11.16,8.94,7.76,4.07,0.46,0.3,1.42,1.96,4.03,6.07
"CXCL6",0.02,0.28,0.31,0,0,0.1,0.05,0,0.03,0.03,0.03,0.05,0.06
"PPBP",0.17,0.37,1.02,0.23,0,0.08,0.15,0.18,0.41,0.03,0.1,0.14,0.13
"SOWAHB",0,0.19,0,0,0,0.02,0,0.05,0,0,0,0.05,0
"NAA11",0.01,0.19,0,0,0,0.04,0,0.05,0.14,0.06,0,0.09,0
"ADH6",0.25,0.56,0,1.37,0.24,0.1,0.3,0,0.03,0.06,0.1,0.28,0.06
"EGF",0.01,0.28,0,0,0,0.12,0.07,0,0.08,0.06,0.07,0,0
"MIR302CHG",0,0.09,0,0,0,0.02,0,0.05,0.03,0.03,0,0,0
"MYOZ2",0.02,0.19,0.1,0.23,0,0.08,0.05,0.03,0.11,0.03,0.07,0.05,0
"IL2",0,0,0,0,0,0.02,0,0.03,0,0.03,0.03,0.05,0.88
"IL21-AS1",0,0,0,0,0,0.04,0,0.05,0.16,0.06,0,0,0
"JADRR",0.02,0.19,0,0,0,0.02,0,0,0.03,0,0,0.05,0
"MGAT4D",0,0,0,0,0,0.04,0,0,0.03,0,0,0,0
"GYPB",0.07,0.09,0,0,0.47,0.19,0,0.05,0.05,0,0.03,0,0
"FGA",2.64,3.46,0,5.92,3.29,4.51,1.27,1.5,0.46,0.8,0.65,2.62,2.15
"NPY5R",0,0.37,0,0,0,0.02,0.02,0,0,0,0.03,0,0
"TRIM75P",0,0,0,0,0,0,0,0,0,0.03,0,0,0
"TENM3-AS1",0,0.09,0,0,0,0.02,0.02,0.03,0.03,0,0.03,0.05,0
"SLC45A2",0.01,0.09,0,0,0,0.02,0,0.03,0.19,0,0.07,0.05,0
"CAPSL",0.02,0,0,0,0.24,0.08,0.05,0.1,0.03,0.03,0.03,0.14,0.13
"EGFLAM-AS2",0,0,0,0,0,0.02,0.02,0,0,0,0,0,0
"MCIDAS",0,0,0,0,0,0,0,0,0,0,0,0,0
"SHISAL2B",0,0,0,0,0,0,0.02,0.05,0.08,0,0,0,0
"FAM81B",0.02,0.09,0.2,0,0,0.08,0.02,0.18,0.3,0.09,0,0.14,0.13
"MIR583HG",0,0,0.1,0,0,0.02,0.02,0,0,0,0,0.05,0
"LIX1",0.02,0.09,0,0,0,0,0,0.03,0.11,0.03,0.03,0.05,0.13
"TEX43",0,0,0,0,0,0.02,0.02,0.03,0.08,0,0,0,0
"ADAMTS19-AS1",0,0,0,0,0,0,0,0,0,0,0,0,0
"C5orf66-AS1",0.01,0,0,0,0,0,0,0,0,0,0,0,0
"GFRA3",0,0.09,1.33,0,0,0,0.05,0,0.03,0.03,0,0,0
"SLC4A9",0.01,0.09,0.1,0,0,0.02,0.02,0.05,0.14,0.09,0.03,0.05,0
"PCDHA13",0.01,0.09,0.1,0,0,0.02,0,0.05,0.08,0,0.03,0,0
"PCDHAC1",0.02,0.28,0.2,0,0,0.04,0,0.18,0.14,0.06,0,0,0
"PCDHB1",0.01,0,0,0,0,0.04,0.02,0.05,0,0,0.03,0.05,0
"SLC25A2",0.01,0,0,0,0,0,0,0.03,0,0,0,0,0
"PCDHGA2",0.15,0.56,0.31,0.23,0.24,0.25,0.17,0.41,0.43,0.34,0.39,0.42,0.19
"PCDHGB1",0.02,0.09,0,0,0,0.1,0.05,0.2,0.22,0.06,0.07,0.05,0
"PCDHGA4",0.04,0.09,0.41,0,0,0.08,0.05,0.23,0.27,0.18,0.03,0.05,0.25
"PCDHGB2",0.12,0.28,0.51,0,0.24,0.25,0.32,0.36,0.3,0.18,0.07,0,0.25
"PCDHGB4",0.13,0.28,0.1,0,0.24,0.5,0.27,0.23,0.38,0.18,0.26,0.28,0.32
"PCDHGB5",0.3,0.66,0.31,0,0.71,1.01,0.57,0.69,0.84,0.58,0.52,0.61,0.44
"PCDHGC4",0.01,0,0,0,0.24,0.1,0.02,0.08,0.08,0.06,0,0.05,0.13
"SPINK5",4.69,6.84,1.12,2.05,3.29,2.09,3.75,6.2,3.09,6.83,5.82,4.31,1.96
"HAVCR1",0.04,0.28,0,0,0,0.19,0.02,0.08,0.03,0.03,0.07,0.09,0.06
"FNDC9",0.01,0,0,0,0,0.02,0,0,0,0,0,0,0.06
"FABP6",0.18,0.28,0.1,0,0.24,0.35,0.12,0.18,0.16,0.09,0.13,0.37,0.19
"FOXI1",0.01,0,0,0,0,0,0.02,0,0.03,0,0,0.05,0.06
"BTNL3",0.06,0.37,0.1,0.46,0.24,0.27,0.45,0.53,0.49,0,0.03,0.19,0.13
"MIR5689HG",0,0.09,0,0,0,0,0,0,0.03,0,0,0,0
"ELOVL2-AS1",0,0,0,0,0,0,0.02,0,0.03,0,0.03,0,0
"GFOD1-AS1",0,0,0,0,0,0.02,0,0.05,0.03,0,0.03,0,0
"SLC17A1",0.03,0.28,0,0,0,0.02,0.07,0.05,0.03,0,0,0,0
"POM121L2",0.01,0,0,0,0,0.04,0,0,0.03,0,0,0,0
"HIST1H2BM",0.01,0,0,0,1.41,0.04,0,0.08,0,0.06,0,0,0
"HIST1H3I",0.02,0.47,0,0.23,1.65,0.1,0.02,0.13,0.16,0.18,0,0.05,0.44
"UBD",1.13,1.5,5.62,0.46,1.18,0.62,1,0.05,0.27,3.29,8.7,0.56,1.64
"OR2H2",0.01,0,0,0,0,0.08,0,0.05,0.41,0.15,0.2,0,0.13
"ZFP57",0.04,0.19,0.1,0,0,0,0,0.05,0.03,0,0.07,0.05,0.19
"HCG22",0,0.56,0.1,0,0,0.02,0,0.03,0.03,0,0,0,0
"CDSN",0.01,0,0.1,0.23,0.24,0.37,0.05,0.13,0.16,0.03,0.07,0.05,0
"POU5F1",0.44,1.4,0,0,0.47,1.08,0.7,0.25,0.92,0.49,1.21,0.56,0.63
"DDX39B-AS1",0.01,0,0,0,0,0.02,0.12,0.03,0.03,0,0,0,0.13
"LY6G6D",0.01,0,0,0,0,0,0,0.03,0,0.03,0,0,0
"C4B",0.02,0.56,0,0,0,0.02,0,0,0.03,0.03,0.03,0.05,0
"HLA-DQB1-AS1",0,0,0,0,0,0.02,0.02,0,0.03,0.03,0.13,0,0.06
"TDRG1",0,0,0,0,0,0,0,0,0,0,0,0,0
"C6orf223",0.14,0.56,0,0,0,0.14,0,0.03,0.03,0.03,0.1,0.14,0.19
"ANKRD66",0,0,0,0,0,0,0,0,0,0.03,0,0,0
"ADGRF1",0.05,0.09,0,0,0,0.06,0.1,0.03,0.03,0.06,0.13,0.09,0.19
"GLYATL3",0,0,0,0,0,0.02,0,0.05,0.08,0,0,0,0.06
"TFAP2B",0.02,0.09,0.1,0,0,0.14,0.05,0,0.11,0.15,0.16,0.05,0
"GSTA5",0,0,0,0,0,0,0,0,0,0,0,0,0.06
"GCM1",0.01,0,0,0,0,0.02,0.02,0.1,0.14,0.03,0.07,0,0.13
"POU3F2",0,0,0,0,0.24,0.04,0.02,0.03,0.05,0,0,0.05,0
"SIM1",0.03,0.09,0,0,0,0.04,0.02,0.05,0.08,0.03,0.03,0.05,0
"NR2E1",0,0.09,0,0,0,0.02,0,0,0.03,0.03,0,0,0
"ROS1",0,0,0,0,0,0,0,0,0.03,0,0.03,0,0
"TRDN",0.03,0.09,0,0.23,0,1.32,0,0.05,0.11,0.15,0.07,0,0.06
"CTAGE9",0.01,0,0,0,0,0.06,0,0.13,0.03,0.03,0,0.05,0
"RAET1E-AS1",0.11,0.28,0,0,0.24,0.06,0.05,0.03,0.08,0.03,0.23,0.05,0.06
"NOX3",0,0,0,0,0,0.04,0,0,0.05,0.03,0,0,0.25
"SLC22A2",0.13,0.47,0,0,0,0.17,0.07,0.15,0.11,0.09,0.1,0.14,0.19
"LPA",0.02,0,0,0.23,0,0,0,0,0.08,0,0,0.09,0
"CYP2W1",0.03,0,0,0,0.24,0.02,0.05,0,0,0.03,0,0.05,0
"RSPH10B",0.02,0.19,0,0.23,0,0.04,0,0.03,0.14,0,0.07,0.05,0.06
"RSPH10B2",0.01,0.09,0,0,0,0.02,0,0.08,0.14,0,0.03,0,0
"SOSTDC1",1.49,3.37,0,2.28,0.47,0.39,12.31,2.56,0.57,0.12,1.05,0.66,6.89
"KIAA0087",0.02,0,0,0,0,0.12,0.02,0,0.03,0,0.03,0,0
"CRHR2",0.02,0.47,0.1,0,0,0.06,0,0,0.16,0,0,0,0
"TRGVB",0,0,0,0,0,0,0,0,0,0,0,0,0
"TRGV5P",0.03,0,0,0,0.24,0,0.02,0.05,0.03,0,0,0.05,0.06
"TRGV5",0.54,0.94,0.1,0,1.18,0.02,0.52,0.3,0.38,0.09,0.23,0.94,0.82
"TRGV2",0.01,0,0,0,0,0,0,0.03,0,0,0,0,1.39
"SPATA48",0.01,0,0.1,0,0,0,0,0,0.03,0,0,0,0
"ZNF716",0.02,0,0.1,0,0,0.02,0,0.03,0.05,0,0.03,0,0
"CT66",0,0,0,0,0,0,0,0.05,0,0,0.03,0,0
"TMEM270",0,0,0,0,0,0,0,0.03,0,0.06,0,0,0
"FAM237B",0,0,0,0,0,0.04,0,0,0.03,0,0,0,0
"ASNS",0.88,4.87,0.92,1.14,0.94,1.59,1.75,0.46,1.27,1.08,3.17,0.66,2.91
"CYP3A43",0.02,0.09,0,0.23,0,0.14,0.05,0.03,0.22,0,0.03,0,0
"MOGAT3",0.11,0.09,0,0.23,0.24,0.12,0.1,0.05,0.05,0,0.13,0.19,0.13
"SLC26A4-AS1",0.5,0.28,1.84,0,0.71,1.16,0.45,1.98,0.41,0.12,0.07,0.66,0.51
"ASZ1",0,0.09,0,0,0,0,0,0,0,0,0,0,0
"RNF148",0.2,0.47,0.1,0,0.47,0.37,0.42,0.53,0.89,0.25,0.88,0.19,0.25
"ASB15",0.06,0.19,0.1,0.23,0,0.14,0.07,0.03,0.27,0.12,0.07,0,0
"LMOD2",0.02,0,0.1,0,0,0.23,0.1,0.03,0.43,0.09,0.07,0,0.06
"CREB3L2-AS1",0,0,0,0,0,0,0,0.03,0,0,0,0,0
"WEE2",0,0.09,0,0,0,0.04,0.02,0.08,0.19,0.09,0.03,0.05,0.06
"TRBV2",0.01,0.09,0,0,0.24,0.02,0,0,0.03,0,0,0.05,0.63
"TRBV7-2",0.04,0,0,0,0.47,0.08,0,0.03,0,0.03,0.07,0.05,0.63
"TRBV7-9",0.02,0.19,0,0,0.24,0,0,0,0,0.03,0.03,0,1.07
"TRBV14",0,0,0,0,0,0,0.02,0.03,0,0,0.03,0,0.25
"TRBV24-1",0.01,0,0.1,0,0,0,0,0.03,0,0,0,0,0.19
"MTRNR2L6",0.29,0.94,0.2,1.14,0.24,0.31,0.7,0.13,0.57,0.58,0.39,0.23,0.32
"TRBJ1-1",0,0.09,0,0,0,0,0,0,0,0,0,0,0
"TRBJ2-7",0,0,0,0,0,0,0,0,0,0.03,0,0,0
"PIP",0.94,2.72,0.61,0.68,0.24,1.65,1.45,0.18,0.35,2.62,3.76,1.12,0.25
"TMEM139",0.35,0.75,0.1,0.46,0,0.54,0.2,0.15,0.49,0.92,0.65,0.28,0.25
"OR2A25",0,0,0,0,0,0,0,0.03,0.08,0,0,0,0.13
"GHET1",0.18,1.12,0.31,0.46,0.71,0.27,0.4,0.51,0.43,0.18,0.39,0.42,0.82
"SHH",0.01,0.09,0,0,0,0.02,0.02,0.08,0.05,0.03,0.03,0.14,0
"MNX1-AS2",0,0,0,0,0,0.02,0,0,0.03,0,0,0,0
"FAM87A",0.02,0.19,0.41,0,0,0,0.2,0.05,0.22,0.18,0.1,0.19,0
"DLGAP2-AS1",0,0,0,0,0,0,0,0.03,0.03,0,0,0,0
"C8orf74",0,0,0,0,0,0.06,0,0.03,0.11,0,0,0,0
"USP17L7",0,0,0,0,0,0,0,0,0,0,0,0.05,0
"C8orf48",0.14,1.03,0.41,0.68,0.94,0.27,0.17,0.25,0.16,0.37,0.29,0.19,0.06
"NAT2",0.05,0,0.1,0,0.24,0.04,0.02,0.08,0.11,0.06,0,0.14,0
"SLC18A1",0,0,0,0,0,0,0,0.03,0,0,0,0,0
"ADAM7",0,0,0,0,0,0,0,0,0,0,0,0,0
"CHRNA2",0.02,0,0,0,0,0,0,0.03,0,0.03,0,0.05,0
"EXTL3-AS1",0.12,0.66,0.1,0,0.24,0.23,0.1,0.36,0.38,0.06,0.1,0.28,0.19
"DKK4",0.1,0,0,0,0,0.04,0.12,0,0.14,0.37,0.69,0.09,0.06
"OPRK1",0.01,0,0,0,0,0.02,0,0,0,0.03,0,0.05,0
"TTPA",0.13,0.09,0,0.46,0,0.06,0.05,0.08,0.05,0,0.03,0.14,0.13
